 ,Area,Mean,Min,Max,X,Y
1243,0,504,504,504,1695,234
1244,0,503,503,503,880,115
1245,0,503,503,503,1402,35
1246,0,502,502,502,1761,1479
1247,0,502,502,502,198,1219
1248,0,502,502,502,1364,985
1249,0,502,502,502,264,711
1250,0,502,502,502,196,440
1251,0,502,502,502,248,353
1252,0,502,502,502,1702,298
1253,0,501,501,501,257,1196
1254,0,501,501,501,526,1074
1255,0,501,501,501,980,1014
1256,0,501,501,501,1759,100
1257,0,501,501,501,607,99
1258,0,501,501,501,1246,0
1259,0,500,500,500,299,1391
1260,0,500,500,500,712,984
1261,0,500,500,500,867,42
1262,0,499,499,499,473,1272
1263,0,499,499,499,1510,1192
1264,0,499,499,499,1251,1161
1265,0,499,499,499,435,835
